table_schema,table_name,column_name,data_type,is_nullable,column_default
public,document_chunks,page_number,integer,YES,null
public,document_chunks,embedding,USER-DEFINED,YES,null
public,document_chunks,equipment_ids,ARRAY,YES,'{}'::uuid[]
public,document_chunks,fault_codes,ARRAY,YES,'{}'::text[]
public,document_chunks,tags,ARRAY,YES,'{}'::text[]
public,document_chunks,metadata,jsonb,YES,'{}'::jsonb
public,document_chunks,created_at,timestamp with time zone,NO,now()
public,document_chunks,content,text,YES,null
public,document_chunks,graph_extracted,boolean,YES,false
public,document_chunks,graph_extracted_at,timestamp with time zone,YES,null
public,document_chunks,section_title,text,YES,null
public,document_chunks,doc_type,text,YES,null
public,document_chunks,system_tag,text,YES,null
public,document_chunks,graph_extract_status,text,NO,'pending'::text
public,document_chunks,graph_extract_error,text,YES,null
public,document_chunks,section_path,ARRAY,YES,null
public,document_chunks,section_type,text,YES,null
public,document_chunks,is_section_entry,boolean,NO,false
public,document_chunks,symptom_codes,ARRAY,YES,null
public,document_chunks,graph_extract_ts,timestamp with time zone,YES,null
public,document_counts_by_department,yacht_id,uuid,YES,null
public,document_counts_by_department,department,text,YES,null
public,document_counts_by_department,document_count,bigint,YES,null
public,document_counts_by_department,total_size_bytes,numeric,YES,null
public,document_counts_by_department,indexed_count,bigint,YES,null
public,document_counts_by_department,pending_count,bigint,YES,null
public,document_directory_tree,yacht_id,uuid,YES,null
public,document_directory_tree,level_1,text,YES,null
public,document_directory_tree,level_2,text,YES,null
public,document_directory_tree,level_3,text,YES,null
public,document_directory_tree,document_count,bigint,YES,null
public,document_yacht,id,uuid,NO,gen_random_uuid()
public,document_yacht,document_name,text,NO,null
public,document_yacht,document_path,text,NO,null
public,document_yacht,document_type,text,YES,null
public,document_yacht,times_accessed,integer,YES,0
public,document_yacht,times_helpful,integer,YES,0
public,document_yacht,times_not_helpful,integer,YES,0
public,document_yacht,equipment_covered,jsonb,YES,'[]'::jsonb
public,document_yacht,created_at,timestamp with time zone,YES,now()
public,document_yacht,updated_at,timestamp with time zone,YES,now()
public,document_yacht,last_used,timestamp with time zone,YES,null
public,document_yacht,yacht_id,text,YES,null
public,document_yacht,total_uses,integer,YES,0
public,document_yacht,successful_uses,integer,YES,0
public,document_yacht,effectiveness_score,numeric,YES,null
public,document_yacht,department,character varying,YES,null
public,document_yacht,fault_code_matches,jsonb,YES,'{}'::jsonb
public,document_yacht,user_id,uuid,YES,null
public,document_yacht,helpful_count,integer,YES,null
public,document_yacht,chunk_id,text,YES,null
public,document_yacht,chunk_text,text,YES,null
public,document_yacht,chunk_index,integer,YES,null
public,document_yacht,page_num,integer,YES,null
public,document_yacht,entities_found,jsonb,YES,null
public,document_yacht,entity_weights,jsonb,YES,null
public,document_yacht,query,text,YES,null
public,document_yacht,session_id,uuid,YES,null
public,document_yacht,score,numeric,YES,null
public,document_yacht,chunk_metadata,jsonb,YES,null
public,document_yacht,is_chunk,boolean,YES,null
public,document_yacht,conversion_rate,numeric,YES,null
public,documents,id,uuid,NO,gen_random_uuid()
public,documents,yacht_id,uuid,NO,null
public,documents,source,text,NO,null
public,documents,original_path,text,YES,null
public,documents,filename,text,NO,null
public,documents,content_type,text,YES,null
public,documents,size_bytes,bigint,YES,null
public,documents,sha256,text,YES,null
public,documents,storage_path,text,NO,null
public,documents,equipment_ids,ARRAY,YES,'{}'::uuid[]
public,documents,tags,ARRAY,YES,'{}'::text[]
public,documents,indexed,boolean,YES,false
public,documents,indexed_at,timestamp with time zone,YES,null
public,documents,metadata,jsonb,YES,'{}'::jsonb
public,documents,created_at,timestamp with time zone,NO,now()
public,documents,updated_at,timestamp with time zone,NO,now()
public,documents,system_path,text,YES,null
public,documents,doc_type,text,YES,null
public,documents,oem,text,YES,null
public,documents,model,text,YES,null
public,documents,system_type,text,YES,null
public,drill_records,id,uuid,NO,gen_random_uuid()
public,drill_records,yacht_id,uuid,NO,null
public,drill_records,drill_type,text,NO,null
public,drill_records,drill_date,timestamp with time zone,NO,null
public,drill_records,conducted_by,text,YES,null
public,drill_records,participants,jsonb,YES,'[]'::jsonb
public,drill_records,duration_minutes,integer,YES,null
public,drill_records,outcome,text,YES,null
public,drill_records,notes,text,YES,null
public,drill_records,document_id,uuid,YES,null
public,drill_records,created_at,timestamp with time zone,NO,now()
public,emails_yacht,contact_id,uuid,NO,gen_random_uuid()
public,emails_yacht,yacht_id,text,NO,null
public,emails_yacht,vendor,character varying,YES,null
public,emails_yacht,contact_name,character varying,YES,null
public,emails_yacht,email,character varying,NO,null
public,emails_yacht,specialization,character varying,YES,null
public,emails_yacht,notes,text,YES,null
public,emails_yacht,created_at,timestamp with time zone,YES,now()
public,emails_yacht,updated_at,timestamp with time zone,YES,now()
public,emails_yacht,user_id,uuid,YES,null
public,emails_yacht,reliability_score,numeric,YES,null
public,emails_yacht,last_contacted,timestamp with time zone,YES,null
public,embedding_jobs,id,uuid,NO,gen_random_uuid()
public,embedding_jobs,yacht_id,uuid,NO,null
public,embedding_jobs,document_id,uuid,YES,null
public,embedding_jobs,status,text,NO,'pending'::text
public,embedding_jobs,error_message,text,YES,null
public,embedding_jobs,started_at,timestamp with time zone,YES,null
public,embedding_jobs,completed_at,timestamp with time zone,YES,null
public,embedding_jobs,metadata,jsonb,YES,'{}'::jsonb
public,embedding_jobs,created_at,timestamp with time zone,NO,now()
public,equipment,id,uuid,NO,gen_random_uuid()
public,equipment,yacht_id,uuid,NO,null
public,equipment,parent_id,uuid,YES,null
public,equipment,name,text,NO,null
public,equipment,code,text,YES,null
public,equipment,description,text,YES,null
public,equipment,location,text,YES,null
public,equipment,manufacturer,text,YES,null
public,equipment,model,text,YES,null
public,equipment,serial_number,text,YES,null
public,equipment,installed_date,date,YES,null
public,equipment,criticality,USER-DEFINED,YES,'medium'::equipment_criticality
public,equipment,system_type,text,YES,null
public,equipment,metadata,jsonb,YES,'{}'::jsonb
public,equipment,created_at,timestamp with time zone,NO,now()
public,equipment,updated_at,timestamp with time zone,NO,now()
public,equipment_aliases,id,uuid,NO,gen_random_uuid()
public,equipment_aliases,yacht_id,uuid,NO,null
public,equipment_aliases,equipment_id,uuid,NO,null
public,equipment_aliases,alias,text,NO,null
public,equipment_aliases,is_primary,boolean,NO,false
public,equipment_aliases,created_at,timestamp with time zone,NO,now()
public,equipment_aliases,confidence,double precision,YES,1.0
public,equipment_aliases,source,text,YES,'manual'::text
public,equipment_aliases,candidate_id,uuid,YES,null
public,equipment_aliases,master_candidate_id,uuid,YES,null
public,equipment_aliases,deployed_at,timestamp with time zone,YES,null
public,equipment_parts,id,uuid,NO,gen_random_uuid()
public,equipment_parts,yacht_id,uuid,NO,null
public,equipment_parts,equipment_id,uuid,NO,null
public,equipment_parts,part_id,uuid,NO,null
public,equipment_parts,quantity_required,integer,YES,1
public,equipment_parts,notes,text,YES,null
public,equipment_parts,created_at,timestamp with time zone,NO,now()
public,event_log,id,uuid,NO,gen_random_uuid()
public,event_log,yacht_id,uuid,NO,null
public,event_log,user_id,uuid,YES,null
public,event_log,event_type,text,NO,null
public,event_log,entity_type,text,YES,null
public,event_log,entity_id,uuid,YES,null
public,event_log,metadata,jsonb,YES,'{}'::jsonb
public,event_log,session_id,text,YES,null
public,event_log,created_at,timestamp with time zone,NO,now()
public,event_logs,id,uuid,NO,gen_random_uuid()
public,event_logs,yacht_id,uuid,NO,null
public,event_logs,user_id,uuid,YES,null
public,event_logs,event_type,text,NO,null
public,event_logs,entity_type,text,YES,null
public,event_logs,entity_id,uuid,YES,null
public,event_logs,metadata,jsonb,YES,'{}'::jsonb
public,event_logs,created_at,timestamp with time zone,NO,now()
public,fault_aliases,id,uuid,NO,gen_random_uuid()
public,fault_aliases,yacht_id,uuid,NO,null
public,fault_aliases,fault_id,uuid,YES,null
public,fault_aliases,alias,text,NO,null
public,fault_aliases,alias_type,text,YES,'manual'::text
public,fault_aliases,confidence,double precision,YES,1.0
public,fault_aliases,created_at,timestamp with time zone,YES,now()
public,fault_aliases,source,text,YES,'manual'::text
public,fault_aliases,master_candidate_id,uuid,YES,null
public,fault_aliases,deployed_at,timestamp with time zone,YES,null
public,fault_code_catalog,id,uuid,NO,gen_random_uuid()
public,fault_code_catalog,yacht_id,uuid,NO,null
public,fault_code_catalog,equipment_type,text,NO,null
public,fault_code_catalog,manufacturer,text,YES,null
public,fault_code_catalog,code,text,NO,null
public,fault_code_catalog,name,text,YES,null
public,fault_code_catalog,description,text,YES,null
public,fault_code_catalog,severity,text,YES,'warning'::text
public,fault_code_catalog,symptoms,ARRAY,YES,null
public,fault_code_catalog,causes,ARRAY,YES,null
public,fault_code_catalog,diagnostic_steps,ARRAY,YES,null
public,fault_code_catalog,resolution_steps,ARRAY,YES,null
public,fault_code_catalog,related_parts,ARRAY,YES,null
public,fault_code_catalog,source_document_id,uuid,YES,null
public,fault_code_catalog,source_chunk_id,uuid,YES,null
public,fault_code_catalog,created_at,timestamp with time zone,NO,now()
public,fault_code_catalog,updated_at,timestamp with time zone,NO,now()
public,fault_yacht,fault_id,uuid,NO,gen_random_uuid()
public,fault_yacht,yacht_id,text,NO,null
public,fault_yacht,equipment_type,character varying,YES,null
public,fault_yacht,equipment_brand,character varying,YES,null
public,fault_yacht,equipment_model,character varying,YES,null
public,fault_yacht,fault_code,character varying,YES,null
public,fault_yacht,fault_description,text,YES,null
public,fault_yacht,symptoms,ARRAY,YES,null
public,fault_yacht,severity_level,character varying,YES,null
public,fault_yacht,detected_date,timestamp with time zone,YES,now()
public,fault_yacht,resolved_date,timestamp with time zone,YES,null
public,fault_yacht,resolution_status,character varying,YES,'open'::character varying
public,fault_yacht,resolution_id,uuid,YES,null
public,fault_yacht,technician_notes,text,YES,null
public,fault_yacht,root_cause,text,YES,null
public,fault_yacht,preventive_measures,text,YES,null
public,fault_yacht,downtime_hours,numeric,YES,null
public,fault_yacht,repair_cost_usd,numeric,YES,null
public,fault_yacht,parts_replaced,jsonb,YES,'[]'::jsonb
public,fault_yacht,created_at,timestamp with time zone,YES,now()
public,fault_yacht,updated_at,timestamp with time zone,YES,now()
public,fault_yacht,user_id,uuid,YES,null
public,faults,id,uuid,NO,gen_random_uuid()
public,faults,yacht_id,uuid,NO,null
public,faults,equipment_id,uuid,NO,null
public,faults,fault_code,text,YES,null
public,faults,title,text,NO,null
public,faults,description,text,YES,null
public,faults,severity,USER-DEFINED,NO,'medium'::fault_severity
public,faults,detected_at,timestamp with time zone,NO,now()
public,faults,resolved_at,timestamp with time zone,YES,null
public,faults,resolved_by,uuid,YES,null
public,faults,work_order_id,uuid,YES,null
public,faults,metadata,jsonb,YES,'{}'::jsonb
public,faults,created_at,timestamp with time zone,NO,now()
public,graph_edges,id,uuid,NO,gen_random_uuid()
public,graph_edges,yacht_id,uuid,NO,null
public,graph_edges,from_node_id,uuid,NO,null
public,graph_edges,to_node_id,uuid,NO,null
public,graph_edges,edge_type,USER-DEFINED,NO,null
public,graph_edges,source_chunk_id,uuid,YES,null
public,graph_edges,source_document_id,uuid,YES,null
public,graph_edges,properties,jsonb,YES,'{}'::jsonb
public,graph_edges,confidence,real,NO,1.0
public,graph_edges,created_at,timestamp with time zone,NO,now()
public,graph_edges,description,text,YES,null
public,graph_edges,embedding,USER-DEFINED,YES,null
public,graph_nodes,id,uuid,NO,gen_random_uuid()
public,graph_nodes,yacht_id,uuid,NO,null
public,graph_nodes,node_type,USER-DEFINED,NO,null
public,graph_nodes,label,text,NO,null
public,graph_nodes,normalized_label,text,NO,null
public,graph_nodes,source_chunk_id,uuid,YES,null
public,graph_nodes,source_document_id,uuid,YES,null
public,graph_nodes,properties,jsonb,YES,'{}'::jsonb
public,graph_nodes,confidence,real,NO,1.0
public,graph_nodes,extraction_source,text,YES,null
public,graph_nodes,created_at,timestamp with time zone,NO,now()
public,graph_nodes,updated_at,timestamp with time zone,NO,now()
public,graph_nodes,embedding,USER-DEFINED,YES,null
public,graph_nodes_backup,id,uuid,YES,null
public,graph_nodes_backup,yacht_id,uuid,YES,null
public,graph_nodes_backup,ref_table,text,YES,null
public,graph_nodes_backup,ref_id,uuid,YES,null
public,graph_nodes_backup,label,text,YES,null
public,graph_nodes_backup,properties,jsonb,YES,null
public,graph_nodes_backup,created_at,timestamp with time zone,YES,null
public,graph_nodes_backup,normalized_label,text,YES,null
public,graph_nodes_backup,source_chunk_id,uuid,YES,null
public,graph_nodes_backup,confidence,real,YES,null
public,graph_nodes_backup,updated_at,timestamp with time zone,YES,null
public,guest_preferences,id,uuid,NO,gen_random_uuid()
public,guest_preferences,yacht_id,uuid,NO,null
public,guest_preferences,guest_name,text,NO,null
public,guest_preferences,guest_node_id,uuid,YES,null
public,guest_preferences,preference_category,text,NO,null
public,guest_preferences,preference_key,text,NO,null
public,guest_preferences,preference_value,text,NO,null
public,guest_preferences,notes,text,YES,null
public,guest_preferences,source_trip_id,uuid,YES,null
public,guest_preferences,created_at,timestamp with time zone,NO,now()
public,handover_items,id,uuid,NO,gen_random_uuid()
public,handover_items,yacht_id,uuid,NO,null
public,handover_items,handover_id,uuid,NO,null
public,handover_items,source_type,USER-DEFINED,NO,null
public,handover_items,source_id,uuid,NO,null
public,handover_items,summary,text,YES,null
public,handover_items,detail,text,YES,null
public,handover_items,importance,text,YES,'normal'::text
public,handover_items,metadata,jsonb,YES,'{}'::jsonb
public,handover_items,created_at,timestamp with time zone,NO,now()
public,handover_items,updated_at,timestamp with time zone,NO,now()
public,handover_yacht,handover_id,uuid,NO,gen_random_uuid()
public,handover_yacht,user_id,uuid,NO,null
public,handover_yacht,yacht_id,text,NO,null
public,handover_yacht,solution_id,uuid,YES,null
public,handover_yacht,document_name,text,YES,null
public,handover_yacht,document_path,text,YES,null
public,handover_yacht,document_page,numeric,YES,null
public,handover_yacht,system_affected,text,YES,null
public,handover_yacht,fault_code,text,YES,null
public,handover_yacht,symptoms,jsonb,YES,null
public,handover_yacht,actions_taken,jsonb,YES,null
public,handover_yacht,duration_minutes,integer,YES,null
public,handover_yacht,notes,text,YES,null
public,handover_yacht,status,text,YES,'draft'::text
public,handover_yacht,created_at,timestamp with time zone,YES,now()
public,handover_yacht,updated_at,timestamp with time zone,YES,now()
public,handover_yacht,completed_at,timestamp with time zone,YES,null
public,handover_yacht,document_source,text,YES,'manual'::text
public,handover_yacht,entity_0,jsonb,YES,null
public,handover_yacht,entity_1,jsonb,YES,null
public,handover_yacht,entity_2,jsonb,YES,null
public,handover_yacht,entity_3,jsonb,YES,null
public,handover_yacht,entity_4,jsonb,YES,null
public,handover_yacht,entity_5,jsonb,YES,null
public,handovers,id,uuid,NO,gen_random_uuid()
public,handovers,yacht_id,uuid,NO,null
public,handovers,period_start,date,YES,null
public,handovers,period_end,date,YES,null
public,handovers,title,text,NO,null
public,handovers,description,text,YES,null
public,handovers,created_by,uuid,NO,null
public,handovers,status,text,YES,'draft'::text
public,handovers,metadata,jsonb,YES,'{}'::jsonb
public,handovers,created_at,timestamp with time zone,NO,now()
public,handovers,updated_at,timestamp with time zone,NO,now()
public,hours_of_rest,id,uuid,NO,gen_random_uuid()
public,hours_of_rest,yacht_id,uuid,NO,null
public,hours_of_rest,user_id,uuid,NO,null
public,hours_of_rest,date,date,NO,null
public,hours_of_rest,hours_worked,numeric,NO,null
public,hours_of_rest,hours_of_rest,numeric,NO,null
public,hours_of_rest,violations,boolean,YES,false
public,hours_of_rest,notes,text,YES,null
public,hours_of_rest,metadata,jsonb,YES,'{}'::jsonb
public,hours_of_rest,created_at,timestamp with time zone,NO,now()
public,hours_of_rest,updated_at,timestamp with time zone,NO,now()
public,inventory_stock,id,uuid,NO,gen_random_uuid()
public,inventory_stock,yacht_id,uuid,NO,null
public,inventory_stock,part_id,uuid,NO,null
public,inventory_stock,location,text,YES,null
public,inventory_stock,quantity,integer,NO,0
public,inventory_stock,min_quantity,integer,YES,null
public,inventory_stock,max_quantity,integer,YES,null
public,inventory_stock,reorder_quantity,integer,YES,null
public,inventory_stock,last_counted_at,timestamp with time zone,YES,null
public,inventory_stock,metadata,jsonb,YES,'{}'::jsonb
public,inventory_stock,created_at,timestamp with time zone,NO,now()
public,inventory_stock,updated_at,timestamp with time zone,NO,now()
public,maintenance_facts,id,uuid,NO,gen_random_uuid()
public,maintenance_facts,yacht_id,uuid,NO,null
public,maintenance_facts,equipment_node_id,uuid,YES,null
public,maintenance_facts,part_node_id,uuid,YES,null
public,maintenance_facts,system_node_id,uuid,YES,null
public,maintenance_facts,action,USER-DEFINED,NO,null
public,maintenance_facts,interval_hours,integer,YES,null
public,maintenance_facts,interval_days,integer,YES,null
public,maintenance_facts,interval_description,text,YES,null
public,maintenance_facts,source_chunk_id,uuid,YES,null
public,maintenance_facts,source_document_id,uuid,YES,null
public,maintenance_facts,confidence,real,NO,1.0
public,maintenance_facts,properties,jsonb,YES,'{}'::jsonb
public,maintenance_facts,created_at,timestamp with time zone,NO,now()
public,manual_embeddings,id,uuid,NO,gen_random_uuid()
public,manual_embeddings,user_id,uuid,YES,null
public,manual_embeddings,yacht_id,text,NO,null
public,manual_embeddings,equipment,text,YES,null
public,manual_embeddings,file_name,text,NO,null
public,manual_embeddings,file_size,integer,YES,null
public,manual_embeddings,chunk_text,text,NO,null
public,manual_embeddings,chunk_index,integer,NO,null
public,manual_embeddings,embedding,USER-DEFINED,YES,null
public,manual_embeddings,created_at,timestamp with time zone,YES,now()
public,manual_embeddings,metadata,jsonb,YES,'{}'::jsonb
public,notes,id,uuid,NO,gen_random_uuid()
public,notes,yacht_id,uuid,NO,null
public,notes,equipment_id,uuid,YES,null
public,notes,work_order_id,uuid,YES,null
public,notes,fault_id,uuid,YES,null
public,notes,text,text,NO,null
public,notes,note_type,USER-DEFINED,NO,'general'::note_type
public,notes,created_by,uuid,NO,null
public,notes,attachments,jsonb,YES,'[]'::jsonb
public,notes,metadata,jsonb,YES,'{}'::jsonb
public,notes,created_at,timestamp with time zone,NO,now()
public,notes,updated_at,timestamp with time zone,NO,now()
public,ocred_pages,id,uuid,NO,gen_random_uuid()
public,ocred_pages,yacht_id,uuid,NO,null
public,ocred_pages,document_id,uuid,NO,null
public,ocred_pages,page_number,integer,NO,null
public,ocred_pages,raw_text,text,YES,null
public,ocred_pages,confidence,numeric,YES,null
public,ocred_pages,metadata,jsonb,YES,'{}'::jsonb
public,ocred_pages,created_at,timestamp with time zone,NO,now()
public,part_aliases,id,uuid,NO,gen_random_uuid()
public,part_aliases,yacht_id,uuid,NO,null
public,part_aliases,part_id,uuid,NO,null
public,part_aliases,alias,text,NO,null
public,part_aliases,alias_type,text,YES,'manual'::text
public,part_aliases,confidence,numeric,YES,1.0
public,part_aliases,created_at,timestamp with time zone,YES,now()
public,part_aliases,source,text,YES,'manual'::text
public,part_aliases,candidate_id,uuid,YES,null
public,part_aliases,master_candidate_id,uuid,YES,null
public,part_aliases,deployed_at,timestamp with time zone,YES,null
public,parts,id,uuid,NO,gen_random_uuid()
public,parts,yacht_id,uuid,NO,null
public,parts,name,text,NO,null
public,parts,part_number,text,YES,null
public,parts,manufacturer,text,YES,null
public,parts,description,text,YES,null
public,parts,category,text,YES,null
public,parts,model_compatibility,jsonb,YES,'[]'::jsonb
public,parts,metadata,jsonb,YES,'{}'::jsonb
public,parts,created_at,timestamp with time zone,NO,now()
public,parts,updated_at,timestamp with time zone,NO,now()
public,predictive_insights,id,uuid,NO,gen_random_uuid()
public,predictive_insights,yacht_id,uuid,NO,null
public,predictive_insights,equipment_id,uuid,NO,null
public,predictive_insights,insight_type,text,NO,null
public,predictive_insights,title,text,NO,null
public,predictive_insights,description,text,YES,null
public,predictive_insights,recommendation,text,YES,null
public,predictive_insights,severity,text,YES,null
public,predictive_insights,acknowledged,boolean,YES,false
public,predictive_insights,acknowledged_by,uuid,YES,null
public,predictive_insights,acknowledged_at,timestamp with time zone,YES,null
public,predictive_insights,metadata,jsonb,YES,'{}'::jsonb
public,predictive_insights,created_at,timestamp with time zone,NO,now()
public,predictive_state,id,uuid,NO,gen_random_uuid()
public,predictive_state,yacht_id,uuid,NO,null
public,predictive_state,equipment_id,uuid,NO,null
public,predictive_state,risk_score,numeric,NO,null
public,predictive_state,confidence,numeric,YES,null
public,predictive_state,contributing_factors,jsonb,YES,'{}'::jsonb
public,predictive_state,last_calculated_at,timestamp with time zone,NO,now()
public,predictive_state,metadata,jsonb,YES,'{}'::jsonb
public,predictive_state,created_at,timestamp with time zone,NO,now()
public,predictive_state,updated_at,timestamp with time zone,NO,now()
public,purchase_order_items,id,uuid,NO,gen_random_uuid()
public,purchase_order_items,yacht_id,uuid,NO,null
public,purchase_order_items,purchase_order_id,uuid,NO,null
public,purchase_order_items,part_id,uuid,YES,null
public,purchase_order_items,description,text,NO,null
public,purchase_order_items,quantity_ordered,integer,NO,null
public,purchase_order_items,quantity_received,integer,YES,0
public,purchase_order_items,unit_price,numeric,YES,null
public,purchase_order_items,metadata,jsonb,YES,'{}'::jsonb
public,purchase_order_items,created_at,timestamp with time zone,NO,now()
public,purchase_order_items,updated_at,timestamp with time zone,NO,now()
public,purchase_orders,id,uuid,NO,gen_random_uuid()
public,purchase_orders,yacht_id,uuid,NO,null
public,purchase_orders,supplier_id,uuid,YES,null
public,purchase_orders,po_number,text,YES,null
public,purchase_orders,status,text,YES,'draft'::text
public,purchase_orders,ordered_at,timestamp with time zone,YES,null
public,purchase_orders,received_at,timestamp with time zone,YES,null
public,purchase_orders,currency,text,YES,'USD'::text
public,purchase_orders,metadata,jsonb,YES,'{}'::jsonb
public,purchase_orders,created_at,timestamp with time zone,NO,now()
public,purchase_orders,updated_at,timestamp with time zone,NO,now()
public,resolution_yacht,resolution_id,uuid,NO,gen_random_uuid()
public,resolution_yacht,yacht_id,text,NO,null
public,resolution_yacht,resolution_title,character varying,YES,null
public,resolution_yacht,resolution_description,text,YES,null
public,resolution_yacht,resolution_steps,jsonb,YES,'[]'::jsonb
public,resolution_yacht,equipment_type,character varying,YES,null
public,resolution_yacht,applicable_models,ARRAY,YES,null
public,resolution_yacht,success_count,integer,YES,0
public,resolution_yacht,failure_count,integer,YES,0
public,resolution_yacht,average_time_minutes,integer,YES,null
public,resolution_yacht,difficulty_level,character varying,YES,null
public,resolution_yacht,required_expertise,ARRAY,YES,null
public,resolution_yacht,safety_warnings,ARRAY,YES,null
public,resolution_yacht,tools_required,ARRAY,YES,null
public,resolution_yacht,parts_required,jsonb,YES,'[]'::jsonb
public,resolution_yacht,estimated_cost_range,character varying,YES,null
public,resolution_yacht,created_by,character varying,YES,null
public,resolution_yacht,approved_by,character varying,YES,null
public,resolution_yacht,approval_date,timestamp with time zone,YES,null
public,resolution_yacht,is_verified,boolean,YES,false
public,resolution_yacht,created_at,timestamp with time zone,YES,now()
public,resolution_yacht,updated_at,timestamp with time zone,YES,now()
public,role_aliases,id,uuid,NO,gen_random_uuid()
public,role_aliases,canonical_role,text,NO,null
public,role_aliases,alias,text,NO,null
public,role_aliases,created_at,timestamp with time zone,NO,now()
public,role_definitions,id,uuid,NO,gen_random_uuid()
public,role_definitions,name,text,NO,null
public,role_definitions,description,text,YES,null
public,role_definitions,permissions,jsonb,YES,'{}'::jsonb
public,role_definitions,created_at,timestamp with time zone,NO,now()
public,search_queries,id,uuid,NO,gen_random_uuid()
public,search_queries,yacht_id,uuid,NO,null
public,search_queries,user_id,uuid,YES,null
public,search_queries,query_text,text,NO,null
public,search_queries,interpreted_intent,text,YES,null
public,search_queries,entities,jsonb,YES,'{}'::jsonb
public,search_queries,latency_ms,integer,YES,null
public,search_queries,success,boolean,YES,null
public,search_queries,created_at,timestamp with time zone,NO,now()
public,sop_documents,id,uuid,NO,gen_random_uuid()
public,sop_documents,user_id,uuid,YES,null
public,sop_documents,yacht_id,text,NO,null
public,sop_documents,equipment,text,YES,null
public,sop_documents,title,text,NO,null
public,sop_documents,query,text,NO,null
public,sop_documents,content_markdown,text,NO,null
public,sop_documents,source_chunks,ARRAY,YES,'{}'::integer[]
public,sop_documents,version,integer,YES,1
public,sop_documents,created_at,timestamp with time zone,YES,now()
public,sop_documents,updated_at,timestamp with time zone,YES,now()
public,sop_documents,metadata,jsonb,YES,'{}'::jsonb
public,sop_edits,id,uuid,NO,gen_random_uuid()
public,sop_edits,sop_id,uuid,YES,null
public,sop_edits,user_id,uuid,YES,null
public,sop_edits,original_content,text,NO,null
public,sop_edits,edited_content,text,NO,null
public,sop_edits,edit_count,integer,YES,0
public,sop_edits,created_at,timestamp with time zone,YES,now()
public,suggestion_log,id,uuid,NO,gen_random_uuid()
public,suggestion_log,yacht_id,uuid,NO,null
public,suggestion_log,user_id,uuid,YES,null
public,suggestion_log,query_text,text,NO,null
public,suggestion_log,intent,text,YES,null
public,suggestion_log,search_query_id,uuid,YES,null
public,suggestion_log,situation_detected,boolean,NO,false
public,suggestion_log,situation_type,text,YES,null
public,suggestion_log,situation_severity,text,YES,null
public,suggestion_log,situation_context,text,YES,null
public,suggestion_log,suggested_actions,jsonb,NO,'[]'::jsonb
public,suggestion_log,evidence_provided,jsonb,YES,'[]'::jsonb
public,suggestion_log,user_action_taken,text,YES,null
public,suggestion_log,user_action_at,timestamp with time zone,YES,null
public,suggestion_log,created_at,timestamp with time zone,NO,now()
public,suppliers,id,uuid,NO,gen_random_uuid()
public,suppliers,yacht_id,uuid,NO,null
public,suppliers,name,text,NO,null
public,suppliers,contact_name,text,YES,null
public,suppliers,email,text,YES,null
public,suppliers,phone,text,YES,null
public,suppliers,address,jsonb,YES,'{}'::jsonb
public,suppliers,preferred,boolean,YES,false
public,suppliers,metadata,jsonb,YES,'{}'::jsonb
public,suppliers,created_at,timestamp with time zone,NO,now()
public,suppliers,updated_at,timestamp with time zone,NO,now()
public,symptom_aliases,id,uuid,NO,gen_random_uuid()
public,symptom_aliases,yacht_id,uuid,NO,null
public,symptom_aliases,symptom_id,uuid,YES,null
public,symptom_aliases,alias,text,NO,null
public,symptom_aliases,alias_type,text,YES,'manual'::text
public,symptom_aliases,confidence,double precision,YES,1.0
public,symptom_aliases,created_at,timestamp with time zone,YES,now()
public,symptom_aliases,source,text,YES,'manual'::text
public,symptom_aliases,candidate_id,uuid,YES,null
public,symptom_aliases,master_candidate_id,uuid,YES,null
public,symptom_aliases,deployed_at,timestamp with time zone,YES,null
public,symptom_catalog,code,text,NO,null
public,symptom_catalog,label,text,NO,null
public,symptom_catalog,description,text,YES,null
public,symptom_catalog,system_type,text,YES,null
public,symptom_catalog,severity,integer,YES,null
public,symptom_catalog,created_at,timestamp with time zone,NO,now()
public,symptom_reports,id,uuid,NO,gen_random_uuid()
public,symptom_reports,yacht_id,uuid,NO,null
public,symptom_reports,equipment_node_id,uuid,YES,null
public,symptom_reports,equipment_label,text,NO,null
public,symptom_reports,symptom_code,text,NO,null
public,symptom_reports,symptom_label,text,NO,null
public,symptom_reports,source_type,text,NO,'search'::text
public,symptom_reports,source_id,uuid,YES,null
public,symptom_reports,resolution_status,text,NO,'open'::text
public,symptom_reports,resolved_at,timestamp with time zone,YES,null
public,symptom_reports,resolution_notes,text,YES,null
public,symptom_reports,reported_by,uuid,YES,null
public,symptom_reports,created_at,timestamp with time zone,NO,now()
public,system_aliases,id,uuid,NO,gen_random_uuid()
public,system_aliases,yacht_id,uuid,NO,null
public,system_aliases,system_type,text,NO,null
public,system_aliases,alias,text,NO,null
public,system_aliases,alias_type,text,YES,'manual'::text
public,system_aliases,confidence,double precision,YES,1.0
public,system_aliases,created_at,timestamp with time zone,YES,now()
public,system_aliases,source,text,YES,'manual'::text
public,system_aliases,master_candidate_id,uuid,YES,null
public,system_aliases,deployed_at,timestamp with time zone,YES,null
public,task_aliases,id,uuid,NO,gen_random_uuid()
public,task_aliases,yacht_id,uuid,NO,null
public,task_aliases,task_id,uuid,YES,null
public,task_aliases,alias,text,NO,null
